Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Vehicle Color,Vehicle Year,Violation Description,Street Name,Violation County,Fine Amount
6386916142,UJG5673,NY,COM,09/15/2013,38,SDN,CHEVROLET,GY,2005,Failure to Display Muni Meter Receipt,FLATBUSH AVE,Bronx,-65
2085428285,QZG7697,NY,COM,12/14/2013,14,SDN,KIA,BLACK,2009,No Standing - Day/Time Limits,BEDFORD AVE,Queens,115
5049584574,HKD5923,NJ,PAS,08/15/2013,21,SDN,VOLKSWAGEN,,2004,No Parking - Street Cleaning,FULTON ST,Queens,65
2673039147,KBU6825,NY,PAS,05/16/2014,20,SDN,MERCEDES,BLACK,2002,No Parking - Day/Time Limits,LEXINGTON AVE,Brooklyn,65
7167118224,KRY0436,NY,PAS,06/06/14,20,COMO,MERCEDES,BLACK,2000,No Parking - Day/Time Limits,LEXINGTON AVE,Brooklyn,65
2994186700,YYY5803,NY,PAS,05/16/2014,40,delv,TOYOTA,SILVER,2003,Fire Hydrant,fordham rd,Bronx,115
9721479279,,NY,COM,01/26/2014,98,VAN,HONDA,GRAY,2002,Blocking Intersection,LEXINGTON AVE,Manhattan,115
7642577159,RSQ2018,CT,PAS,01/15/2014,40,SDN,HONDA,WHITE,2000,Fire Hydrant,RICHMOND AVE,Brooklyn,115
8449108790,JAT8888,NY,PAS,10/28/2013,14,SDN,,BLUE,1998,No Standing - Day/Time Limits,HILLSIDE AVE,Brooklyn,115
3372192211,SQH5341,NY,,01-19-2014,21,SUV,HYUNDAI,WHITE,2001,No Parking - Street Cleaning,AMSTERDAM AVE,Brooklyn,65
5723830000,KGN2821,NY,PAS,12/21/2013,20,VAN,CHEVROLET,GREEN,1998,No Parking - Day/Time Limits,5TH AVE,Brooklyn,-65
5702919159,XTQ3903,NJ,COM,04/03/14,40,BUS,TOYOTA,BLACK,2013,Fire Hydrant,HILLSIDE AVE,Brooklyn,115
7043950092,SZC4681,NY,PAS,07/24/2013,20,DELV,CHEVROLET,GRAY,2009,No Parking - Day/Time Limits,MADISON AVE,Manhattan,65
9355304132,RGX0992,NJ,PAS,06/09/14,40,,honda,GRAY,2003,Fire Hydrant,FLATBUSH AVE,Brooklyn,115
9605366115,WQG8572,NY,OMS,02/12/14,21,SDN,AUDI,SILVER,2009,No Parking - Street Cleaning,ATLANTIC AVE,Manhattan,65
5851568990,FQZ8854,NY,COM,11/20/2013,37,SDN,HONDA,BLUE,2002,Expired Muni Meter,MADISON AVE,Manhattan,65
1411855764,SCA4545,NY,OMT,05/27/2014,38,SDN,BMW,BK,1998,Failure to Display Muni Meter Receipt,RICHMOND AVE,Manhattan,65
2540453562,AYW7281,NJ,COM,08/15/2013,14,SDN,HYUNDAI,BLACK,2012,No Standing - Day/Time Limits,AMSTERDAM AVE,Queens,115
9667924437,MPH3604,NY,PAS,09/23/2013,21,DELV,HONDA,SILVER,2007,No Parking - Street Cleaning,GRAND CONCOURSE,Brooklyn,
8756941362,HCU1865,NJ,APP,06/28/2014,74,PICK,TOYOTA,GRAY,2013,Missing Required Equipment,COLUMBUS AVE,Queens,65
2785427960,YXK6621,NY,IRP,07/13/2013,21,SUV,MERCEDES,WH,2002,No Parking - Street Cleaning,FULTON ST,Queens,65
4319306795,ERR2964,MA,PAS,04/19/2014,98,PICK,TOYOTA,BLUE,1999,Blocking Intersection,GRAND CONCOURSE,Queens,115
5819679328,GXA7543,NY,PAS,05/19/2014,20,SDN,MERCEDES,GRAY,2000,No Parking - Day/Time Limits,RICHMOND AVE,Brooklyn,65
4592556599,WBG9691,NY,TRC,06/28/2014,14,VAN,AUDI,GRAY,2010,No Standing - Day/Time Limits,AMSTERDAM AVE,Brooklyn,115
8337300002,NPM3052,NY,PAS,12/06/13,37,SUBN,FORD,black,2001,Expired Muni Meter,PARK AVE,Brooklyn,65
2599780249,UQJ7299,NY,COM,04/14/2014,74,SDN,BMW,BLUE,2009,Missing Required Equipment,GRAND CONCOURSE,Queens,65
3998449374,FJK1304,TX,PAS,05/27/2014,14,VAN,KIA,GREEN,2014,No Standing - Day/Time Limits,NOSTRAND AVE,Brooklyn,115
3990646442,VRF7428,NY,COM,09/02/13,14,SDN,BMW,ORANGE,2010,No Standing - Day/Time Limits,BEDFORD AVE,Bronx,115
5501100827,ULR2847,CT,COM,05/26/2014,14,SUV,CADILLAC,SILVER,2009,No Standing - Day/Time Limits,NOSTRAND AVE,Bronx,115
3354707783,KRU7715,NY,APP,04/13/2014,19,VAN,HONDA,RED,2006,No Standing - Bus Stop,PARK AVE,Manhattan,115
9521670758,NYN2412,CT,COM,13/08/13,38,,HYUNDAI,GRAY,2008,Failure to Display Muni Meter Receipt,,,65
8077769560,QWY6507,FL,PAS,,40,DELV,NISSAN,silver,2013,Fire Hydrant,NOSTRAND AVE,Queens,115
8026399093,KCN2168,MI,PAS,,40,DELV,VOLKSWAGEN,BLACK,,Fire Hydrant,PARK AVE,Brooklyn,115
6304334625,KFR2132,NY,PAS,04/04/14,40,SDN,TOYOTA,,2010,Fire Hydrant,BROADWAY,Manhattan,0
9251636658,WBF7571,CT,PAS,04-22-2014,40,SUV,FORD,WHITE,2010,Fire Hydrant,JAMAICA AVE,Bronx,115
4179005964,CVV0795,NY,PAS,07/28/2013,40,SUV,TOYOTA,WHITE,2004,Fire Hydrant,JAMAICA AVE,Manhattan,-115
6609495751,JXK4956,NY,PAS,04/18/2014,38,,kia,RED,1998,Failure to Display Muni Meter Receipt,FORDHAM RD,Bronx,65
9568710953,RXV9428,NJ,PAS,03/25/2014,21,SUV,CHEVROLET,YELLOW,2008,No Parking - Street Cleaning,,Queens,65
2563936768,QUB0742,NY,PAS,10/05/13,14,SDN,DODGE,SILVER,2005,No Standing - Day/Time Limits,BEDFORD AVE,Queens,115
4313946500,BRQ3844,NJ,OMT,,46,PICK,FORD,RED,2001,Double Parking,JAMAICA AVE,Manhattan,115
1373402817,MLQ6897,IL,PAS,03/15/2014,40,SDN,TOYOTA,BLUE,2005,Fire Hydrant,MADISON AVE,Manhattan,115
9223296613,SMU1319,PA,PAS,07/10/13,21,SDN,FORD,BLACK,2001,No Parking - Street Cleaning,BEDFORD AVE,Brooklyn,65
4334155196,YFF9051,NY,COM,08/31/2013,21,VAN,MERCEDES,,2010,No Parking - Street Cleaning,RICHMOND AVE,Manhattan,65
8804262046,HHP6354,NJ,COM,06/03/14,21,SUBN,,YELLOW,2008,No Parking - Street Cleaning,FLATBUSH AVE,Brooklyn,65
8240555337,UBA4307,NY,PAS,03/30/2014,71,COMO,CHEVROLET,YELLOW,2002,Inspection Sticker Expired,LEXINGTON AVE,Brooklyn,65
4585541728,ZFN3628,NY,PAS,,38,VAN,KIA,gray,2007,Failure to Display Muni Meter Receipt,GRAND CONCOURSE,Manhattan,65
7283566543,ZYZ5332,NJ,PAS,07/10/13,21,SUV,HONDA,BLACK,2011,No Parking - Street Cleaning,,Manhattan,65
6055899320,WHB8674,NJ,COM,11/18/2013,14,TAXI,HYUNDAI,BROWN,2002,No Standing - Day/Time Limits,BROADWAY,Bronx,115
1173417196,BEY0040,TX,PAS,10/14/2013,40,SUV,AUDI,RED,2010,Fire Hydrant,AMSTERDAM AVE,Manhattan,115
7206838509,APL1969,NY,PAS,11/03/13,46,DELV,ford,WHITE,2008,Double Parking,NOSTRAND AVE,Manhattan,115
2022029756,,TX,PAS,06/27/2014,20,SUV,TOYOTA,WHITE,2005,No Parking - Day/Time Limits,FLATBUSH AVE,Queens,65
9434632625,DDV3160,NJ,PAS,04/23/2014,20,SDN,FORD,BK,2005,No Parking - Day/Time Limits,FLATBUSH AVE,Staten Island,65
9619969582,QTQ9877,NY,PAS,02/13/2014,40,VAN,TOYOTA,WHITE,1999,Fire Hydrant,HILLSIDE AVE,Brooklyn,-115
3022447926,,NY,PAS,08/13/2013,21,SUV,DODGE,BLACK,2003,No Parking - Street Cleaning,MADISON AVE,Manhattan,65
2854422688,UUB6461,NY,PAS,03/31/2014,37,SUV,VOLVO,SILVER,2000,Expired Muni Meter,BROADWAY,Queens,65
4870158326,HKC7634,NY,PAS,,74,VAN,AUDI,WHITE,2006,Missing Required Equipment,5TH AVE,Bronx,65
6240655957,TXP9588,NY,COM,12/12/13,98,suv,HYUNDAI,BLACK,1998,Blocking Intersection,AMSTERDAM AVE,Bronx,115
8433890033,JJF3148,NY,,01/22/2014,21,SDN,HONDA,BLACK,2012,No Parking - Street Cleaning,BEDFORD AVE,Queens,65
1777589555,LDF7306,NY,PAS,04/28/2014,37,SUV,,BLACK,2009,Expired Muni Meter,FULTON ST,Brooklyn,0
8702816115,EYW4690,CA,OMS,,37,DELV,JEEP,BLUE,1999,Expired Muni Meter,FLATBUSH AVE,Brooklyn,65
7715313992,EGR5797,FL,PAS,03/09/14,98,SDN,MERCEDES,GRAY,2002,Blocking Intersection,ATLANTIC AVE,Manhattan,115
7197443110,UWB7956,NY,PAS,07/12/13,40,SUBN,HYUNDAI,BLACK,2002,Fire Hydrant,,Queens,115
7205872694,XNU1395,NY,,12/22/2013,37,SDN,AUDI,BLACK,2013,Expired Muni Meter,BEDFORD AVE,,65
1379088056,SAB5035,NY,PAS,02/09/14,21,SDN,CHEVROLET,WHITE,2002,No Parking - Street Cleaning,5TH AVE,Staten Island,65
3923238187,KJB1567,NJ,OMS,10/01/13,38,SUV,HONDA,WHITE,2005,Failure to Display Muni Meter Receipt,MADISON AVE,Manhattan,-65
8667609693,URA7545,TX,COM,01/29/2014,14,SUBN,JEEP,RED,2002,No Standing - Day/Time Limits,BROADWAY,Manhattan,115
1959923817,MFC1968,NY,PAS,07/13/2013,37,SDN,CHEVROLET,WHITE,1998,Expired Muni Meter,HILLSIDE AVE,Brooklyn,
8338558048,ZTB6265,NJ,PAS,03/28/2014,74,SUV,LEXUS,GRAY,2000,Missing Required Equipment,HILLSIDE AVE,,65
8553112838,SNK1588,,PAS,12/10/13,14,SUV,CHEVROLET,GREEN,2007,No Standing - Day/Time Limits,lexington ave,,115
7303877656,YGF6986,NY,COM,01/12/14,20,DELV,HONDA,BLACK,2013,No Parking - Day/Time Limits,FORDHAM RD,Manhattan,65
5172843657,ZBD8809,NY,PAS,11/09/13,21,DELV,HONDA,BLACK,2004,No Parking - Street Cleaning,GRAND CONCOURSE,manhattan,65
6369199281,DRQ0383,nj,COM,08/16/2013,14,SDN,AUDI,GREEN,2012,No Standing - Day/Time Limits,COLUMBUS AVE,Brooklyn,115
3932727039,TMW9449,NY,OMS,08/28/2013,14,SUV,MERCEDES,GREEN,2010,No Standing - Day/Time Limits,GRAND CONCOURSE,Brooklyn,115
2670976881,SEM3013,MI,PAS,08/20/2013,40,SUBN,CHEVROLET,BROWN,2001,Fire Hydrant,ATLANTIC AVE,Bronx,115
8940828617,UYD7143,TX,PAS,04/04/14,19,DELV,BMW,SILVER,2003,No Standing - Bus Stop,COLUMBUS AVE,Brooklyn,115
7744989038,NRJ0364,NJ,PAS,09/25/2013,21,SDN,MERCEDES,ORANGE,1999,No Parking - Street Cleaning,PARK AVE,Bronx,65
4249197072,QLP0276,NJ,PAS,11/24/2013,38,SUBN,HONDA,BLUE,2002,Failure to Display Muni Meter Receipt,FULTON ST,Queens,65
9066784112,HWA0909,NY,PAS,09/12/13,19,DELV,CHEVROLET,GRAY,1998,No Standing - Bus Stop,JAMAICA AVE,Bronx,115
5141467860,JXU6770,TX,PAS,10/02/13,19,SDN,FORD,SILVER,2007,No Standing - Bus Stop,LEXINGTON AVE,Brooklyn,115
1779682905,HRD2388,NY,PAS,11/08/13,71,SDN,CHEVROLET,WHITE,2002,Inspection Sticker Expired,LEXINGTON AVE,Bronx,65
4335418539,EKC8696,NY,PAS,08/15/2013,21,SUV,BMW,SILVER,2000,No Parking - Street Cleaning,RICHMOND AVE,Manhattan,65
6160049047,PVN0127,FL,SRF,09/17/2013,71,BUS,HONDA,BLACK,2011,Inspection Sticker Expired,HILLSIDE AVE,Brooklyn,65
2614740244,HJL3475,NY,PAS,12/05/13,40,VAN,CHEVROLET,BLACK,9999,Fire Hydrant,MADISON AVE,manhattan,
3207690007,XSX8864,NY,PAS,01/25/2014,19,SUV,CHEVROLET,WHITE,2012,No Standing - Bus Stop,ATLANTIC AVE,Brooklyn,115
6464463687,PLR4751,NJ,PAS,06/13/2014,38,SDN,FORD,BLACK,1999,Failure to Display Muni Meter Receipt,HILLSIDE AVE,Brooklyn,65
4214067225,GJS8663,NY,PAS,09/25/2013,71,SUBN,CADILLAC,GRAY,2010,Inspection Sticker Expired,COLUMBUS AVE,Manhattan,65
1976165691,QJV0577,NY,PAS,07/31/2013,21,suv,TOYOTA,SILVER,2002,No Parking - Street Cleaning,HILLSIDE AVE,Staten Island,65
9249265199,UAC2834,NY,COM,05/11/14,46,,NISSAN,BLACK,2014,Double Parking,BROADWAY,Manhattan,115
6500836382,URF5962,NY,PAS,12/14/2013,71,SUV,HONDA,BLUE,2006,Inspection Sticker Expired,NOSTRAND AVE,Bronx,65
4876224572,NYZ3966,NY,srf,10/01/13,74,SUV,LEXUS,SILVER,1998,Missing Required Equipment,LEXINGTON AVE,Staten Island,65
4180309813,NZN3273,FL,PAS,07/14/2013,21,SDN,DODGE,SILVER,2012,No Parking - Street Cleaning,AMSTERDAM AVE,Manhattan,65
4211351686,HFN8921,NY,PAS,07/30/2013,98,VAN,CHEVROLET,BLACK,2005,Blocking Intersection,BROADWAY,Queens,115
5838906966,LLD9192,NY,COM,11/30/2013,21,VAN,LEXUS,BLUE,2013,No Parking - Street Cleaning,bedford ave,Manhattan,65
4646282906,MSA5571,NY,PAS,01/16/2014,46,SUBN,HONDA,SILVER,2005,Double Parking,NOSTRAND AVE,Manhattan,
8201624910,,,PAS,08/20/2013,38,DELV,TOYOTA,GREEN,2011,Failure to Display Muni Meter Receipt,JAMAICA AVE,Brooklyn,65
8201054390,NJD9210,NY,PAS,12/11/13,21,SDN,FORD,WHITE,2011,No Parking - Street Cleaning,HILLSIDE AVE,Bronx,65
7494427799,ZHN4961,NY,PAS,09/11/13,21,SDN,FORD,GRAY,1999,No Parking - Street Cleaning,MADISON AVE,Manhattan,65
7766207239,UDV8276,CT,PAS,01/28/2014,71,SUV,CHEVROLET,,2014,Inspection Sticker Expired,COLUMBUS AVE,Queens,65
2042443262,XLU0688,NY,PAS,12/13/2013,14,sdn,CHEVROLET,BLACK,2012,No Standing - Day/Time Limits,PARK AVE,Brooklyn,115
9626669076,CYH5754,NY,PAS,11/10/13,21,,CHEVROLET,GRAY,9999,No Parking - Street Cleaning,HILLSIDE AVE,,65
5312459977,HBT9569,NJ,PAS,01/09/14,37,SUV,HYUNDAI,BROWN,1999,Expired Muni Meter,FORDHAM RD,Manhattan,65
6313784767,NZV2099,NY,COM,08/31/2013,74,SUV,HONDA,SILVER,2001,Missing Required Equipment,LEXINGTON AVE,Queens,65
7817768877,QAU9564,NY,PAS,07/27/2013,46,SUV,TOYOTA,BLACK,2011,Double Parking,PARK AVE,Queens,115
6483354777,HFW9645,CA,PAS,10/12/13,21,SUV,BMW,RED,2005,No Parking - Street Cleaning,LEXINGTON AVE,Queens,65
8127273136,AQN2205,NY,PAS,10/31/2013,21,SDN,CHEVROLET,WHITE,1998,No Parking - Street Cleaning,FORDHAM RD,Bronx,65
6625148134,LZK1461,NY,PAS,05/02/14,38,SUV,TOYOTA,BLACK,2014,Failure to Display Muni Meter Receipt,,,65
5136099742,VEX8914,NJ,COM,04/27/2014,46,SUV,TOYOTA,SILVER,2013,Double Parking,,Manhattan,115
7235860776,QFG1708,CT,COM,10/30/2013,38,SUV,BMW,SILVER,2014,Failure to Display Muni Meter Receipt,LEXINGTON AVE,Brooklyn,65
4557688727,RWJ5075,CT,PAS,03/10/14,71,SUBN,HONDA,SILVER,2004,Inspection Sticker Expired,FULTON ST,Brooklyn,0
8489638461,BBZ0332,NJ,PAS,03/18/2014,14,,SUBARU,BLACK,1998,No Standing - Day/Time Limits,5TH AVE,Brooklyn,115
5876667885,QGE4541,NY,SRF,03/16/2014,21,SDN,HONDA,BLACK,2014,No Parking - Street Cleaning,,Brooklyn,65
9273188939,CFF3902,CT,COM,01/14/2014,98,DELV,TOYOTA,YELLOW,2006,Blocking Intersection,NOSTRAND AVE,,115
6292514615,LLA9436,NJ,PAS,08/28/2013,46,SDN,CHEVROLET,GY,2000,Double Parking,NOSTRAND AVE,Brooklyn,115
8596045849,JYN1378,NJ,PAS,11/15/2013,46,SDN,INFINITI,BLACK,2008,Double Parking,LEXINGTON AVE,Staten Island,115
8861270176,BYX5675,NJ,PAS,,98,SUBN,NISSAN,SILVER,2003,Blocking Intersection,COLUMBUS AVE,Manhattan,115
2679328798,SWS2781,NY,PAS,12/10/13,98,BUS,FORD,BLACK,2004,Blocking Intersection,PARK AVE,Bronx,115
8445866403,GYW7528,,PAS,02/23/2014,46,,TOYOTA,,2008,Double Parking,FULTON ST,,0
6366500003,TQV3792,MA,PAS,04/10/14,40,VAN,BMW,BLUE,2004,Fire Hydrant,PARK AVE,queens,115
5527712344,HGT2943,MA,PAS,01/25/2014,36,van,HONDA,GRAY,1998,Exceeding Parking Time Limit,AMSTERDAM AVE,Bronx,65
7138338471,FEV8911,CT,COM,08/03/13,38,,NISSAN,GREEN,2000,Failure to Display Muni Meter Receipt,MADISON AVE,Brooklyn,65
6644556579,BDN6996,NY,PAS,03/05/14,14,SDN,MERCEDES,SILVER,2007,No Standing - Day/Time Limits,AMSTERDAM AVE,Brooklyn,115
8180889345,AFM4228,NY,COM,07/15/2013,46,,HONDA,SILVER,2013,Double Parking,BEDFORD AVE,Brooklyn,115
6711729538,SFG9396,NY,PAS,01/25/2014,14,SDN,TOYOTA,WHITE,2013,No Standing - Day/Time Limits,LEXINGTON AVE,Brooklyn,115
5604391172,MET4275,NJ,COM,05-21-2014,74,SDN,AUDI,RED,2014,Missing Required Equipment,ATLANTIC AVE,Bronx,65
4538242462,KLV8858,NY,PAS,10/28/2013,20,VAN,,GY,2004,No Parking - Day/Time Limits,BROADWAY,Bronx,65
9551204879,FDJ7649,CT,PAS,07/10/13,71,VAN,LEXUS,GRAY,2003,Inspection Sticker Expired,FULTON ST,Manhattan,65
3908511057,AZP9879,NJ,,11/15/2013,74,PICK,HONDA,WHITE,2009,Missing Required Equipment,RICHMOND AVE,Manhattan,65
1904158966,EVH1025,NJ,OMT,04/10/14,71,SDN,nissan,GY,2003,Inspection Sticker Expired,MADISON AVE,Brooklyn,65
9573092728,BPD5065,MA,PAS,04/27/2014,37,SUV,TOYOTA,BLACK,2007,Expired Muni Meter,BEDFORD AVE,Manhattan,65
7296296960,TJA8476,TX,PAS,06/11/14,74,SDN,FORD,,2014,Missing Required Equipment,BROADWAY,Queens,65
9406546164,GBG0242,NJ,PAS,08/21/2013,14,suv,NISSAN,,,No Standing - Day/Time Limits,GRAND CONCOURSE,Manhattan,115
6125206722,NQE0178,NY,PAS,11/04/13,21,SUV,LEXUS,WHITE,2012,No Parking - Street Cleaning,PARK AVE,brooklyn,65
3824322987,FHL2035,MA,PAS,04/11/14,74,SUBN,FORD,BLACK,1999,Missing Required Equipment,PARK AVE,Manhattan,65
5306194532,LLV8971,NY,PAS,05/30/2014,20,SUV,JEEP,SILVER,2004,No Parking - Day/Time Limits,BEDFORD AVE,,65
6230892252,LNM0784,NY,SRF,09/03/13,21,VAN,HYUNDAI,SILVER,2005,No Parking - Street Cleaning,RICHMOND AVE,Queens,65
3507694884,MFT2447,PA,PAS,12/03/13,21,SUV,ford,SILVER,2011,No Parking - Street Cleaning,GRAND CONCOURSE,Brooklyn,65
1638284656,XMN7296,NY,,04/17/2014,21,,SUBARU,SILVER,2008,No Parking - Street Cleaning,JAMAICA AVE,Staten Island,65
6676000474,ATW7508,NJ,PAS,,37,DELV,BMW,GRAY,2000,Expired Muni Meter,columbus ave,Bronx,65
1058643675,FPL5100,NY,PAS,02/14/2014,37,SDN,NISSAN,BLUE,2007,Expired Muni Meter,RICHMOND AVE,Brooklyn,65
4883466415,FWX4790,NJ,pas,08/12/13,40,SUV,BMW,YELLOW,2007,Fire Hydrant,FORDHAM RD,Manhattan,115
2460579054,,MD,PAS,05/22/2014,74,SUBN,CHEVROLET,BLACK,2005,Missing Required Equipment,BEDFORD AVE,Bronx,65
4289204246,FRA6045,PA,,03/14/2014,40,VAN,VOLKSWAGEN,WHITE,2003,Fire Hydrant,,Bronx,115
4126931245,URN5997,NY,OMT,10/13/2013,71,SUV,FORD,GRAY,2006,Inspection Sticker Expired,HILLSIDE AVE,,65
1962967421,CDW8020,NY,PAS,09/11/13,20,SDN,TOYOTA,WHITE,2001,No Parking - Day/Time Limits,BEDFORD AVE,Manhattan,65
5131781302,XCV2671,IL,COM,01/08/14,37,COMO,SUBARU,BROWN,2001,Expired Muni Meter,AMSTERDAM AVE,Staten Island,65
6981119730,RRW1829,NJ,PAS,04/03/14,14,VAN,LEXUS,BLACK,2006,No Standing - Day/Time Limits,AMSTERDAM AVE,,115
1839955747,WTG1521,NY,SRF,09/25/2013,14,VAN,FORD,SILVER,2000,No Standing - Day/Time Limits,HILLSIDE AVE,queens,115
2969675262,ZBH6602,nj,PAS,11/03/13,74,SUV,HONDA,WHITE,2000,Missing Required Equipment,5TH AVE,Bronx,65
5805557892,FXC9847,NY,PAS,04/02/14,21,SUBN,NISSAN,SILVER,2012,No Parking - Street Cleaning,ATLANTIC AVE,Manhattan,65
7971028000,JLT5113,NY,APP,02/02/14,83,mc,TOYOTA,,2004,Improper Registration,FORDHAM RD,Bronx,
5964446052,WAZ6428,nj,PAS,04/11/14,38,SUBN,CHEVROLET,BLUE,2006,Failure to Display Muni Meter Receipt,FULTON ST,brooklyn,65
1230339523,BHT0256,NY,PAS,02/17/2014,14,SDN,TOYOTA,ORANGE,2002,No Standing - Day/Time Limits,AMSTERDAM AVE,Staten Island,115
1549579388,QGD8218,NY,OMS,07/22/2013,46,BUS,MERCEDES,BLACK,2006,Double Parking,NOSTRAND AVE,Manhattan,115
6445324102,NSQ1705,NJ,PAS,07/01/13,21,SUBN,TOYOTA,BLACK,2013,No Parking - Street Cleaning,FORDHAM RD,Staten Island,-65
3092932676,NNG8743,,PAS,02/23/2014,20,SDN,NISSAN,GRAY,1998,No Parking - Day/Time Limits,FLATBUSH AVE,Manhattan,65
6549180165,XKU5260,NJ,OMS,05/14/2014,36,SUBN,NISSAN,SILVER,2006,Exceeding Parking Time Limit,BEDFORD AVE,Queens,65
9733299865,PWF4901,NY,PAS,11/26/2013,40,SDN,BMW,WHITE,2006,Fire Hydrant,GRAND CONCOURSE,,115
6827991023,MRW1432,NJ,pas,,37,SUBN,HONDA,BLUE,2001,Expired Muni Meter,5TH AVE,brooklyn,65
6876135658,JET0552,NJ,PAS,09/24/2013,14,DELV,TOYOTA,WHITE,,No Standing - Day/Time Limits,FLATBUSH AVE,Manhattan,115
8279371276,EBY9651,CT,PAS,07/01/13,38,SUBN,FORD,WHITE,1998,Failure to Display Muni Meter Receipt,FULTON ST,Queens,65
5217474659,,NY,APP,07/31/2013,40,SUV,CHEVROLET,SILVER,2000,Fire Hydrant,MADISON AVE,Manhattan,115
1157830819,DCV1994,NY,PAS,03/04/14,20,PICK,NISSAN,WHITE,1999,No Parking - Day/Time Limits,hillside ave,,65
2765546261,SKX5855,NJ,PAS,11/17/2013,36,PICK,TOYOTA,RED,2014,Exceeding Parking Time Limit,FLATBUSH AVE,manhattan,65
7314733688,UKU9622,NY,COM,05/03/14,40,suv,HYUNDAI,white,2000,Fire Hydrant,BROADWAY,Staten Island,115
1316293885,PMX7065,NY,PAS,11/06/13,38,SUV,hyundai,BLUE,1999,Failure to Display Muni Meter Receipt,JAMAICA AVE,Manhattan,
6622834251,VYU9982,NY,OMT,06/14/2014,46,COMO,CHEVROLET,GRAY,2005,Double Parking,RICHMOND AVE,,115
8700734258,DWM4022,NY,PAS,01/11/14,46,SDN,FORD,SILVER,2004,Double Parking,GRAND CONCOURSE,Manhattan,115
7715614312,RVS3631,NY,PAS,12/27/2013,46,SDN,LEXUS,WHITE,9999,Double Parking,RICHMOND AVE,Brooklyn,115
8728023465,JVR7898,TX,PAS,05/20/2014,20,SUV,,WHITE,,No Parking - Day/Time Limits,FLATBUSH AVE,Manhattan,65
8727485493,NDS9088,NJ,PAS,10/17/2013,21,SDN,INFINITI,SILVER,2012,No Parking - Street Cleaning,HILLSIDE AVE,Brooklyn,65
1687699169,SEJ0807,NY,APP,04/26/2014,19,SDN,CHEVROLET,BLACK,1999,No Standing - Bus Stop,,Bronx,115
3726735744,ZLS5211,fl,COM,03/19/2014,71,SUBN,DODGE,GRAY,,Inspection Sticker Expired,FLATBUSH AVE,Queens,65
4374536615,JFN4765,NY,PAS,11/22/2013,21,SDN,TOYOTA,,2013,No Parking - Street Cleaning,RICHMOND AVE,Queens,65
8914503235,CMB1347,NY,PAS,07/24/2013,14,VAN,CHEVROLET,BLACK,2005,No Standing - Day/Time Limits,BROADWAY,Manhattan,115
2395553996,JXE2732,NY,PAS,09/21/2013,37,SUV,CHEVROLET,BLUE,2012,Expired Muni Meter,AMSTERDAM AVE,Queens,65
2740411609,YEF9061,NY,PAS,03/31/2014,36,SDN,CHEVROLET,YELLOW,2009,Exceeding Parking Time Limit,BROADWAY,Manhattan,65
4891784698,XQR7519,NY,OMT,04/15/2014,98,VAN,NISSAN,GRAY,9999,Blocking Intersection,MADISON AVE,Bronx,115
3787895119,VVS0744,PA,PAS,08/05/13,19,SUBN,HONDA,BROWN,2002,No Standing - Bus Stop,ATLANTIC AVE,Manhattan,115
3715795548,FXK5134,NJ,COM,12/01/13,21,DELV,VOLKSWAGEN,BROWN,2014,No Parking - Street Cleaning,FLATBUSH AVE,Brooklyn,65
6861246275,SAB6811,NY,PAS,15/08/13,19,SUV,MERCEDES,WHITE,2008,No Standing - Bus Stop,ATLANTIC AVE,brooklyn,115
6566447762,XMS9570,NY,PAS,01/19/2014,74,SDN,DODGE,WHITE,2012,Missing Required Equipment,FLATBUSH AVE,Bronx,-65
8279860811,PPS2734,NY,PAS,06/23/2014,14,SDN,TOYOTA,GRAY,1999,No Standing - Day/Time Limits,AMSTERDAM AVE,Manhattan,115
6397356123,,,IRP,09/01/13,14,DELV,NISSAN,SILVER,2012,No Standing - Day/Time Limits,5TH AVE,Queens,115
6882888979,BNL4237,NY,PAS,09/10/13,20,SUV,CHEVROLET,BLACK,1998,No Parking - Day/Time Limits,COLUMBUS AVE,Manhattan,65
2430082714,HDR0741,NJ,PAS,04/11/14,38,BUS,BMW,BLACK,2007,Failure to Display Muni Meter Receipt,GRAND CONCOURSE,Queens,65
2751873919,VGR3062,NY,PAS,11/21/2013,40,DELV,audi,GRAY,9999,Fire Hydrant,BROADWAY,Bronx,115
8325894764,AJA2204,NY,PAS,02/07/14,21,,HONDA,RED,2012,No Parking - Street Cleaning,FULTON ST,Brooklyn,65
2841269249,QUW5326,MA,PAS,10/16/2013,21,DELV,HONDA,WHITE,2011,No Parking - Street Cleaning,AMSTERDAM AVE,Brooklyn,65
7441258634,BRU4705,NY,PAS,05/09/14,20,SDN,HYUNDAI,RED,2003,No Parking - Day/Time Limits,MADISON AVE,Bronx,65
4408423851,TQJ1462,NJ,SRF,03/16/2014,40,SUV,BMW,YELLOW,2000,Fire Hydrant,RICHMOND AVE,Brooklyn,115
5882941717,LFF5570,PA,,12/10/13,37,SUV,HONDA,BLUE,2014,Expired Muni Meter,5TH AVE,Brooklyn,65
5235541974,UCF7015,CT,PAS,06/15/2014,21,SDN,BMW,WHITE,2001,No Parking - Street Cleaning,AMSTERDAM AVE,Queens,65
3579583244,EKB2113,PA,PAS,12/23/2013,19,SDN,CHEVROLET,WHITE,2003,No Standing - Bus Stop,BROADWAY,Queens,115
